Algorithm,Topology,Graph Type,Degree,Run #,Time (s),Qubits,Maxchain Size,Fail/No Fail
Layout Aware [No Migration],Pegasus,Complete,48,0,49.139547,299,8,0
Layout Aware [No Migration],Pegasus,Complete,48,1,18.761468,315,9,0
Layout Aware [No Migration],Pegasus,Complete,48,2,47.307414,300,8,0
Layout Aware [No Migration],Pegasus,Complete,48,3,24.857399,302,9,0
Layout Aware [No Migration],Pegasus,Complete,49,0,52.494251,302,8,0
Layout Aware [No Migration],Pegasus,Complete,49,1,11.881855,352,11,0
Layout Aware [No Migration],Pegasus,Complete,49,2,14.901222,329,10,0
Layout Aware [No Migration],Pegasus,Complete,49,3,22.155874,321,9,0
Layout Aware [No Migration],Pegasus,Complete,50,0,29.164839,330,9,0
Layout Aware [No Migration],Pegasus,Complete,50,1,26.270502,336,10,0
Layout Aware [No Migration],Pegasus,Complete,50,2,22.457942,359,10,0
Layout Aware [No Migration],Pegasus,Complete,50,3,29.714392,346,9,0
Layout Aware [No Migration],Pegasus,Complete,51,0,29.611496,364,10,0
Layout Aware [No Migration],Pegasus,Complete,51,1,29.084052,373,10,0
Layout Aware [No Migration],Pegasus,Complete,51,2,24.884481,372,10,0
Layout Aware [No Migration],Pegasus,Complete,51,3,43.4481,351,9,0
Layout Aware [No Migration],Pegasus,Complete,52,0,36.26773,360,9,0
Layout Aware [No Migration],Pegasus,Complete,52,1,26.793922,369,10,0
Layout Aware [No Migration],Pegasus,Complete,52,2,25.900552,400,11,0
Layout Aware [No Migration],Pegasus,Complete,52,3,53.025404,363,10,0
Layout Aware [No Migration],Pegasus,Complete,53,0,25.075492,379,10,0
Layout Aware [No Migration],Pegasus,Complete,53,1,32.855191,402,11,0
Layout Aware [No Migration],Pegasus,Complete,53,2,43.594637,379,10,0
Layout Aware [No Migration],Pegasus,Complete,53,3,29.168043,392,10,0
Layout Aware [No Migration],Pegasus,Complete,54,0,10.24162,417,12,0
Layout Aware [No Migration],Pegasus,Complete,54,1,52.416659,386,9,0
Layout Aware [No Migration],Pegasus,Complete,54,2,41.722964,367,9,0
Layout Aware [No Migration],Pegasus,Complete,54,3,46.381876,390,11,0
Layout Aware [No Migration],Pegasus,Complete,55,0,32.602197,423,10,0
Layout Aware [No Migration],Pegasus,Complete,55,1,33.763219,457,12,0
Layout Aware [No Migration],Pegasus,Complete,55,2,53.991837,413,10,0
Layout Aware [No Migration],Pegasus,Complete,55,3,34.368553,433,12,0
Layout Aware [No Migration],Pegasus,Complete,56,0,51.486941,442,11,0
Layout Aware [No Migration],Pegasus,Complete,56,1,48.117767,418,10,0
Layout Aware [No Migration],Pegasus,Complete,56,2,50.455608,445,11,0
Layout Aware [No Migration],Pegasus,Complete,56,3,68.103043,412,10,0
Layout Aware [No Migration],Pegasus,Complete,57,0,57.012946,405,10,0
Layout Aware [No Migration],Pegasus,Complete,57,1,28.506029,446,11,0
Layout Aware [No Migration],Pegasus,Complete,57,2,32.693394,455,11,0
Layout Aware [No Migration],Pegasus,Complete,57,3,44.527873,445,11,0
Layout Aware [No Migration],Pegasus,Complete,58,0,37.299464,471,11,0
Layout Aware [No Migration],Pegasus,Complete,58,1,27.367054,485,11,0
Layout Aware [No Migration],Pegasus,Complete,58,2,41.99149,451,11,0
Layout Aware [No Migration],Pegasus,Complete,58,3,43.783272,456,11,0
Layout Aware [No Migration],Pegasus,Complete,59,0,44.34916,481,11,0
Layout Aware [No Migration],Pegasus,Complete,59,1,50.576841,499,11,0
Layout Aware [No Migration],Pegasus,Complete,59,2,31.554059,526,13,0
Layout Aware [No Migration],Pegasus,Complete,59,3,38.410313,487,12,0
Layout Aware [No Migration],Pegasus,Complete,60,0,35.215714,477,11,0
Layout Aware [No Migration],Pegasus,Complete,60,1,23.028588,490,12,0
Layout Aware [No Migration],Pegasus,Complete,60,2,66.354572,494,11,0
Layout Aware [No Migration],Pegasus,Complete,60,3,42.544212,499,12,0
,,,,,,,,
Minorminer,Zephyr,Complete,0,0,0,0,0,1
Minorminer,Zephyr,Complete,0,1,0,0,0,1
Minorminer,Zephyr,Complete,0,2,0,0,0,1
Minorminer,Zephyr,Complete,0,3,0,0,0,1
Minorminer,Zephyr,Complete,1,0,0,0,0,0
Minorminer,Zephyr,Complete,1,1,0,0,0,0
Minorminer,Zephyr,Complete,1,2,0,0,0,0
Minorminer,Zephyr,Complete,1,3,0,0,0,0
Minorminer,Zephyr,Complete,2,0,0,0,0,0
Minorminer,Zephyr,Complete,2,1,0,0,0,0
Minorminer,Zephyr,Complete,2,2,0,0,0,0
Minorminer,Zephyr,Complete,2,3,0,0,0,0
Minorminer,Zephyr,Complete,3,0,0.064071,3,1,0
Minorminer,Zephyr,Complete,3,1,0.066615,3,1,0
Minorminer,Zephyr,Complete,3,2,0.067298,3,1,0
Minorminer,Zephyr,Complete,3,3,0.065788,3,1,0
Minorminer,Zephyr,Complete,4,0,0.072324,4,1,0
Minorminer,Zephyr,Complete,4,1,0.065861,5,2,0
Minorminer,Zephyr,Complete,4,2,0.06922,4,1,0
Minorminer,Zephyr,Complete,4,3,0.071464,4,1,0
Minorminer,Zephyr,Complete,5,0,0.069172,6,2,0
Minorminer,Zephyr,Complete,5,1,0.07266,6,2,0
Minorminer,Zephyr,Complete,5,2,0.07982,6,2,0
Minorminer,Zephyr,Complete,5,3,0.071107,6,2,0
Minorminer,Zephyr,Complete,6,0,0.089692,8,2,0
Minorminer,Zephyr,Complete,6,1,0.083373,8,2,0
Minorminer,Zephyr,Complete,6,2,0.078472,8,2,0
Minorminer,Zephyr,Complete,6,3,0.100654,8,2,0
Minorminer,Zephyr,Complete,7,0,0.098528,10,2,0
Minorminer,Zephyr,Complete,7,1,0.097073,10,2,0
Minorminer,Zephyr,Complete,7,2,0.113275,10,2,0
Minorminer,Zephyr,Complete,7,3,0.093562,10,2,0
Minorminer,Zephyr,Complete,8,0,0.106767,13,2,0
Minorminer,Zephyr,Complete,8,1,0.109281,12,2,0
Minorminer,Zephyr,Complete,8,2,0.146322,12,2,0
Minorminer,Zephyr,Complete,8,3,0.121924,12,2,0
Minorminer,Zephyr,Complete,9,0,0.151953,14,2,0
Minorminer,Zephyr,Complete,9,1,0.130994,15,2,0
Minorminer,Zephyr,Complete,9,2,0.123238,14,2,0
Minorminer,Zephyr,Complete,9,3,0.132464,15,2,0
Minorminer,Zephyr,Complete,10,0,0.139608,17,2,0
Minorminer,Zephyr,Complete,10,1,0.14047,17,2,0
Minorminer,Zephyr,Complete,10,2,0.154212,17,2,0
Minorminer,Zephyr,Complete,10,3,0.150152,17,2,0
Minorminer,Zephyr,Complete,11,0,0.167061,20,2,0
Minorminer,Zephyr,Complete,11,1,0.214496,20,2,0
Minorminer,Zephyr,Complete,11,2,0.161943,20,2,0
Minorminer,Zephyr,Complete,11,3,0.169725,20,2,0
Minorminer,Zephyr,Complete,12,0,0.194006,22,2,0
Minorminer,Zephyr,Complete,12,1,0.187339,22,2,0
Minorminer,Zephyr,Complete,12,2,0.177099,22,2,0
Minorminer,Zephyr,Complete,12,3,0.200708,22,2,0
Minorminer,Zephyr,Complete,13,0,0.224452,24,2,0
Minorminer,Zephyr,Complete,13,1,0.213763,24,2,0
Minorminer,Zephyr,Complete,13,2,0.212936,24,2,0
Minorminer,Zephyr,Complete,13,3,0.206748,24,2,0
Minorminer,Zephyr,Complete,14,0,0.293498,27,3,0
Minorminer,Zephyr,Complete,14,1,0.217543,27,3,0
Minorminer,Zephyr,Complete,14,2,0.255015,26,2,0
Minorminer,Zephyr,Complete,14,3,0.321603,26,2,0
Minorminer,Zephyr,Complete,15,0,0.284251,29,3,0
Minorminer,Zephyr,Complete,15,1,0.334123,29,3,0
Minorminer,Zephyr,Complete,15,2,0.276312,30,3,0
Minorminer,Zephyr,Complete,15,3,0.372474,29,3,0
Minorminer,Zephyr,Complete,16,0,0.431103,32,3,0
Minorminer,Zephyr,Complete,16,1,0.457344,32,3,0
Minorminer,Zephyr,Complete,16,2,0.370278,32,3,0
Minorminer,Zephyr,Complete,16,3,0.354765,37,3,0
Minorminer,Zephyr,Complete,17,0,0.547123,36,3,0
Minorminer,Zephyr,Complete,17,1,0.371908,38,3,0
Minorminer,Zephyr,Complete,17,2,0.444342,35,3,0
Minorminer,Zephyr,Complete,17,3,0.60139,36,3,0
Minorminer,Zephyr,Complete,18,0,0.716512,40,3,0
Minorminer,Zephyr,Complete,18,1,0.92122,39,3,0
Minorminer,Zephyr,Complete,18,2,0.495857,40,3,0
Minorminer,Zephyr,Complete,18,3,0.606306,40,3,0
Minorminer,Zephyr,Complete,19,0,0.828325,43,3,0
Minorminer,Zephyr,Complete,19,1,0.632409,46,3,0
Minorminer,Zephyr,Complete,19,2,0.646596,43,3,0
Minorminer,Zephyr,Complete,19,3,0.611815,46,3,0
Minorminer,Zephyr,Complete,20,0,0.957215,54,3,0
Minorminer,Zephyr,Complete,20,1,0.726421,56,3,0
Minorminer,Zephyr,Complete,20,2,0.654694,50,3,0
Minorminer,Zephyr,Complete,20,3,1.070707,49,3,0
Minorminer,Zephyr,Complete,21,0,0.857598,52,3,0
Minorminer,Zephyr,Complete,21,1,0.89517,53,3,0
Minorminer,Zephyr,Complete,21,2,1.273445,52,3,0
Minorminer,Zephyr,Complete,21,3,1.255719,61,4,0
Minorminer,Zephyr,Complete,22,0,1.135442,56,3,0
Minorminer,Zephyr,Complete,22,1,0.971591,56,3,0
Minorminer,Zephyr,Complete,22,2,1.147214,55,3,0
Minorminer,Zephyr,Complete,22,3,0.951337,57,3,0
Minorminer,Zephyr,Complete,23,0,1.420943,59,3,0
Minorminer,Zephyr,Complete,23,1,1.803102,59,3,0
Minorminer,Zephyr,Complete,23,2,1.627655,59,3,0
Minorminer,Zephyr,Complete,23,3,1.560702,59,3,0
Minorminer,Zephyr,Complete,24,0,1.0069,65,4,0
Minorminer,Zephyr,Complete,24,1,1.169199,62,3,0
Minorminer,Zephyr,Complete,24,2,1.659767,63,3,0
Minorminer,Zephyr,Complete,24,3,2.051752,76,4,0
Minorminer,Zephyr,Complete,25,0,1.967034,69,3,0
Minorminer,Zephyr,Complete,25,1,1.976784,67,3,0
Minorminer,Zephyr,Complete,25,2,1.918917,67,3,0
Minorminer,Zephyr,Complete,25,3,1.443022,66,3,0
Minorminer,Zephyr,Complete,26,0,1.249797,78,4,0
Minorminer,Zephyr,Complete,26,1,2.8495,70,3,0
Minorminer,Zephyr,Complete,26,2,1.466515,76,4,0
Minorminer,Zephyr,Complete,26,3,1.936872,71,3,0
Minorminer,Zephyr,Complete,27,0,1.66983,83,4,0
Minorminer,Zephyr,Complete,27,1,2.669036,76,4,0
Minorminer,Zephyr,Complete,27,2,2.267757,75,3,0
Minorminer,Zephyr,Complete,27,3,2.250449,77,4,0
Minorminer,Zephyr,Complete,28,0,2.155394,86,4,0
Minorminer,Zephyr,Complete,28,1,1.850426,86,4,0
Minorminer,Zephyr,Complete,28,2,2.107739,85,4,0
Minorminer,Zephyr,Complete,28,3,3.243611,85,4,0
Minorminer,Zephyr,Complete,29,0,2.378485,92,4,0
Minorminer,Zephyr,Complete,29,1,3.204103,91,4,0
Minorminer,Zephyr,Complete,29,2,3.006799,90,4,0
Minorminer,Zephyr,Complete,29,3,3.215207,88,4,0
Minorminer,Zephyr,Complete,30,0,2.580089,95,4,0
Minorminer,Zephyr,Complete,30,1,2.852015,99,4,0
Minorminer,Zephyr,Complete,30,2,2.155903,96,4,0
Minorminer,Zephyr,Complete,30,3,4.982549,93,4,0
Minorminer,Zephyr,Complete,31,0,3.832091,104,4,0
Minorminer,Zephyr,Complete,31,1,5.371545,106,4,0
Minorminer,Zephyr,Complete,31,2,2.287237,99,4,0
Minorminer,Zephyr,Complete,31,3,4.552689,99,4,0
Minorminer,Zephyr,Complete,32,0,3.37406,110,5,0
Minorminer,Zephyr,Complete,32,1,3.382799,114,5,0
Minorminer,Zephyr,Complete,32,2,2.238472,112,4,0
Minorminer,Zephyr,Complete,32,3,5.427058,107,4,0
Minorminer,Zephyr,Complete,33,0,3.416462,114,5,0
Minorminer,Zephyr,Complete,33,1,4.158061,122,5,0
Minorminer,Zephyr,Complete,33,2,4.648093,113,4,0
Minorminer,Zephyr,Complete,33,3,4.808301,112,4,0
Minorminer,Zephyr,Complete,34,0,4.452898,129,5,0
Minorminer,Zephyr,Complete,34,1,4.732695,128,5,0
Minorminer,Zephyr,Complete,34,2,5.120155,120,5,0
Minorminer,Zephyr,Complete,34,3,3.593642,126,5,0
Minorminer,Zephyr,Complete,35,0,8.079501,133,5,0
Minorminer,Zephyr,Complete,35,1,5.281907,157,6,0
Minorminer,Zephyr,Complete,35,2,4.558898,128,5,0
Minorminer,Zephyr,Complete,35,3,5.147304,133,5,0
Minorminer,Zephyr,Complete,36,0,6.530659,143,6,0
Minorminer,Zephyr,Complete,36,1,8.902855,132,5,0
Minorminer,Zephyr,Complete,36,2,10.334354,137,5,0
Minorminer,Zephyr,Complete,36,3,6.018117,134,5,0
Minorminer,Zephyr,Complete,37,0,8.539383,138,5,0
Minorminer,Zephyr,Complete,37,1,15.171204,145,5,0
Minorminer,Zephyr,Complete,37,2,4.400163,152,6,0
Minorminer,Zephyr,Complete,37,3,6.446596,145,5,0
Minorminer,Zephyr,Complete,38,0,14.18427,162,6,0
Minorminer,Zephyr,Complete,38,1,8.598255,165,6,0
Minorminer,Zephyr,Complete,38,2,7.381036,164,6,0
Minorminer,Zephyr,Complete,38,3,10.311566,152,5,0
Minorminer,Zephyr,Complete,39,0,8.176251,168,6,0
Minorminer,Zephyr,Complete,39,1,4.684798,173,6,0
Minorminer,Zephyr,Complete,39,2,12.005457,153,5,0
Minorminer,Zephyr,Complete,39,3,10.351327,167,6,0
Minorminer,Zephyr,Complete,40,0,16.503592,160,5,0
Minorminer,Zephyr,Complete,40,1,8.029578,169,6,0
Minorminer,Zephyr,Complete,40,2,7.134868,173,6,0
Minorminer,Zephyr,Complete,40,3,8.554717,180,7,0
Minorminer,Zephyr,Complete,41,0,10.594249,184,6,0
Minorminer,Zephyr,Complete,41,1,8.755395,180,6,0
Minorminer,Zephyr,Complete,41,2,5.049587,228,8,0
Minorminer,Zephyr,Complete,41,3,10.357442,191,7,0
Minorminer,Zephyr,Complete,42,0,10.650678,191,6,0
Minorminer,Zephyr,Complete,42,1,11.256631,182,6,0
Minorminer,Zephyr,Complete,42,2,12.857524,186,7,0
Minorminer,Zephyr,Complete,42,3,13.025581,187,6,0
Minorminer,Zephyr,Complete,43,0,18.156493,195,6,0
Minorminer,Zephyr,Complete,43,1,15.359688,198,6,0
Minorminer,Zephyr,Complete,43,2,16.454708,211,7,0
Minorminer,Zephyr,Complete,43,3,11.302955,186,6,0
Minorminer,Zephyr,Complete,44,0,7.784633,220,7,0
Minorminer,Zephyr,Complete,44,1,12.918717,209,7,0
Minorminer,Zephyr,Complete,44,2,29.139984,198,6,0
Minorminer,Zephyr,Complete,44,3,22.909176,201,6,0
Minorminer,Zephyr,Complete,45,0,8.857562,248,8,0
Minorminer,Zephyr,Complete,45,1,18.729453,215,6,0
Minorminer,Zephyr,Complete,45,2,15.183875,199,6,0
Minorminer,Zephyr,Complete,45,3,15.176774,218,7,0
Minorminer,Zephyr,Complete,46,0,8.836011,228,7,0
Minorminer,Zephyr,Complete,46,1,19.835927,215,6,0
Minorminer,Zephyr,Complete,46,2,16.877429,223,7,0
Minorminer,Zephyr,Complete,46,3,11.637994,240,7,0
Minorminer,Zephyr,Complete,47,0,17.449394,223,7,0
Minorminer,Zephyr,Complete,47,1,15.427173,249,8,0
Minorminer,Zephyr,Complete,47,2,21.125065,224,7,0
Minorminer,Zephyr,Complete,47,3,22.743673,232,7,0
Minorminer,Zephyr,Complete,48,0,14.4629,257,8,0
Minorminer,Zephyr,Complete,48,1,31.558942,242,7,0
Minorminer,Zephyr,Complete,48,2,25.776163,237,7,0
Minorminer,Zephyr,Complete,48,3,6.855853,229,6,0
Minorminer,Zephyr,Complete,49,0,36.321714,265,8,0
Minorminer,Zephyr,Complete,49,1,20.234265,257,8,0
Minorminer,Zephyr,Complete,49,2,11.090828,256,8,0
Minorminer,Zephyr,Complete,49,3,15.270008,291,8,0
Minorminer,Zephyr,Complete,50,0,12.542228,301,9,0
Minorminer,Zephyr,Complete,50,1,24.106092,269,7,0
Minorminer,Zephyr,Complete,50,2,14.240175,262,8,0
Minorminer,Zephyr,Complete,50,3,34.606959,254,7,0
Minorminer,Zephyr,Complete,51,0,42.216481,259,7,0
Minorminer,Zephyr,Complete,51,1,43.117724,261,7,0
Minorminer,Zephyr,Complete,51,2,21.275256,278,8,0
Minorminer,Zephyr,Complete,51,3,16.114697,280,8,0
Minorminer,Zephyr,Complete,52,0,19.165356,277,8,0
Minorminer,Zephyr,Complete,52,1,25.503531,289,7,0
Minorminer,Zephyr,Complete,52,2,29.146117,281,7,0
Minorminer,Zephyr,Complete,52,3,29.687148,297,8,0
Minorminer,Zephyr,Complete,53,0,25.013595,321,8,0
Minorminer,Zephyr,Complete,53,1,30.934537,291,8,0
Minorminer,Zephyr,Complete,53,2,21.460442,285,8,0
Minorminer,Zephyr,Complete,53,3,9.940286,329,9,0
Minorminer,Zephyr,Complete,54,0,25.253433,319,8,0
Minorminer,Zephyr,Complete,54,1,31.977153,295,7,0
Minorminer,Zephyr,Complete,54,2,34.269694,298,8,0
Minorminer,Zephyr,Complete,54,3,47.935294,290,7,0
Minorminer,Zephyr,Complete,55,0,24.271256,343,9,0
Minorminer,Zephyr,Complete,55,1,11.295216,362,9,0
Minorminer,Zephyr,Complete,55,2,17.941171,324,8,0
Minorminer,Zephyr,Complete,55,3,25.4503,332,8,0
Minorminer,Zephyr,Complete,56,0,21.411684,354,9,0
Minorminer,Zephyr,Complete,56,1,31.034481,346,8,0
Minorminer,Zephyr,Complete,56,2,21.406202,312,8,0
Minorminer,Zephyr,Complete,56,3,29.479444,338,9,0
Minorminer,Zephyr,Complete,57,0,20.352171,351,8,0
Minorminer,Zephyr,Complete,57,1,40.664113,374,10,0
Minorminer,Zephyr,Complete,57,2,17.795173,364,9,0
Minorminer,Zephyr,Complete,57,3,52.944498,346,9,0
Minorminer,Zephyr,Complete,58,0,61.534997,374,10,0
Minorminer,Zephyr,Complete,58,1,38.182361,327,8,0
Minorminer,Zephyr,Complete,58,2,31.885825,349,9,0
Minorminer,Zephyr,Complete,58,3,35.602389,366,9,0
Minorminer,Zephyr,Complete,59,0,13.8098,359,8,0
Minorminer,Zephyr,Complete,59,1,43.932197,374,9,0
Minorminer,Zephyr,Complete,59,2,56.315493,365,9,0
Minorminer,Zephyr,Complete,59,3,42.268058,394,10,0
Minorminer,Zephyr,Complete,60,0,44.219507,378,9,0
Minorminer,Zephyr,Complete,60,1,27.496418,409,10,0
Minorminer,Zephyr,Complete,60,2,32.823916,343,8,0
Minorminer,Zephyr,Complete,60,3,23.047792,412,10,0
Layout Aware [Migration],Zephyr,Complete,0,0,0,0,0,1
Layout Aware [Migration],Zephyr,Complete,0,1,0,0,0,1
Layout Aware [Migration],Zephyr,Complete,0,2,0,0,0,1
Layout Aware [Migration],Zephyr,Complete,0,3,0,0,0,1
Layout Aware [Migration],Zephyr,Complete,1,0,0,0,0,0
Layout Aware [Migration],Zephyr,Complete,1,1,0,0,0,0
Layout Aware [Migration],Zephyr,Complete,1,2,0,0,0,0
Layout Aware [Migration],Zephyr,Complete,1,3,0,0,0,0
Layout Aware [Migration],Zephyr,Complete,2,0,0,0,0,0
Layout Aware [Migration],Zephyr,Complete,2,1,0,0,0,0
Layout Aware [Migration],Zephyr,Complete,2,2,0,0,0,0
Layout Aware [Migration],Zephyr,Complete,2,3,0,0,0,0
Layout Aware [Migration],Zephyr,Complete,3,0,0.139909,3,1,0
Layout Aware [Migration],Zephyr,Complete,3,1,0.134318,3,1,0
Layout Aware [Migration],Zephyr,Complete,3,2,0.138852,3,1,0
Layout Aware [Migration],Zephyr,Complete,3,3,0.138623,3,1,0
Layout Aware [Migration],Zephyr,Complete,4,0,0.143956,4,1,0
Layout Aware [Migration],Zephyr,Complete,4,1,0.131595,4,1,0
Layout Aware [Migration],Zephyr,Complete,4,2,0.141451,4,1,0
Layout Aware [Migration],Zephyr,Complete,4,3,0.133216,4,1,0
Layout Aware [Migration],Zephyr,Complete,5,0,0.145861,6,2,0
Layout Aware [Migration],Zephyr,Complete,5,1,0.138473,6,2,0
Layout Aware [Migration],Zephyr,Complete,5,2,0.150539,6,2,0
Layout Aware [Migration],Zephyr,Complete,5,3,0.152248,6,2,0
Layout Aware [Migration],Zephyr,Complete,6,0,0.16277,8,2,0
Layout Aware [Migration],Zephyr,Complete,6,1,0.163921,8,2,0
Layout Aware [Migration],Zephyr,Complete,6,2,0.161754,8,2,0
Layout Aware [Migration],Zephyr,Complete,6,3,0.166508,8,2,0
Layout Aware [Migration],Zephyr,Complete,7,0,0.184353,10,2,0
Layout Aware [Migration],Zephyr,Complete,7,1,0.18543,10,2,0
Layout Aware [Migration],Zephyr,Complete,7,2,0.196333,10,2,0
Layout Aware [Migration],Zephyr,Complete,7,3,0.179564,10,2,0
Layout Aware [Migration],Zephyr,Complete,8,0,0.211931,13,2,0
Layout Aware [Migration],Zephyr,Complete,8,1,0.245981,12,2,0
Layout Aware [Migration],Zephyr,Complete,8,2,0.226262,12,2,0
Layout Aware [Migration],Zephyr,Complete,8,3,0.200506,13,2,0
Layout Aware [Migration],Zephyr,Complete,9,0,0.24175,14,2,0
Layout Aware [Migration],Zephyr,Complete,9,1,0.255139,15,2,0
Layout Aware [Migration],Zephyr,Complete,9,2,0.276119,15,2,0
Layout Aware [Migration],Zephyr,Complete,9,3,0.25667,15,2,0
Layout Aware [Migration],Zephyr,Complete,10,0,0.317374,17,2,0
Layout Aware [Migration],Zephyr,Complete,10,1,0.256502,17,2,0
Layout Aware [Migration],Zephyr,Complete,10,2,0.259397,17,2,0
Layout Aware [Migration],Zephyr,Complete,10,3,0.247266,17,2,0
Layout Aware [Migration],Zephyr,Complete,11,0,0.304958,20,2,0
Layout Aware [Migration],Zephyr,Complete,11,1,0.36306,20,2,0
Layout Aware [Migration],Zephyr,Complete,11,2,0.299643,20,2,0
Layout Aware [Migration],Zephyr,Complete,11,3,0.286516,20,2,0
Layout Aware [Migration],Zephyr,Complete,12,0,0.320195,22,2,0
Layout Aware [Migration],Zephyr,Complete,12,1,0.385844,22,2,0
Layout Aware [Migration],Zephyr,Complete,12,2,0.328129,22,2,0
Layout Aware [Migration],Zephyr,Complete,12,3,0.369071,22,2,0
Layout Aware [Migration],Zephyr,Complete,13,0,0.361816,24,2,0
Layout Aware [Migration],Zephyr,Complete,13,1,0.34489,24,2,0
Layout Aware [Migration],Zephyr,Complete,13,2,0.408514,24,2,0
Layout Aware [Migration],Zephyr,Complete,13,3,0.361917,24,2,0
Layout Aware [Migration],Zephyr,Complete,14,0,0.44853,26,2,0
Layout Aware [Migration],Zephyr,Complete,14,1,0.497326,26,2,0
Layout Aware [Migration],Zephyr,Complete,14,2,0.475741,26,2,0
Layout Aware [Migration],Zephyr,Complete,14,3,0.462553,26,2,0
Layout Aware [Migration],Zephyr,Complete,15,0,0.498749,29,3,0
Layout Aware [Migration],Zephyr,Complete,15,1,0.489735,29,3,0
Layout Aware [Migration],Zephyr,Complete,15,2,0.701348,29,3,0
Layout Aware [Migration],Zephyr,Complete,15,3,0.496175,29,3,0
Layout Aware [Migration],Zephyr,Complete,16,0,0.630851,32,3,0
Layout Aware [Migration],Zephyr,Complete,16,1,0.619744,32,3,0
Layout Aware [Migration],Zephyr,Complete,16,2,0.569664,33,3,0
Layout Aware [Migration],Zephyr,Complete,16,3,0.6175,33,3,0
Layout Aware [Migration],Zephyr,Complete,17,0,1.002354,35,3,0
Layout Aware [Migration],Zephyr,Complete,17,1,0.795802,35,3,0
Layout Aware [Migration],Zephyr,Complete,17,2,0.947045,36,3,0
Layout Aware [Migration],Zephyr,Complete,17,3,0.71041,36,3,0
Layout Aware [Migration],Zephyr,Complete,18,0,1.166168,39,3,0
Layout Aware [Migration],Zephyr,Complete,18,1,1.26533,39,3,0
Layout Aware [Migration],Zephyr,Complete,18,2,0.881923,41,3,0
Layout Aware [Migration],Zephyr,Complete,18,3,1.152723,40,3,0
Layout Aware [Migration],Zephyr,Complete,19,0,1.018891,46,3,0
Layout Aware [Migration],Zephyr,Complete,19,1,1.268874,43,3,0
Layout Aware [Migration],Zephyr,Complete,19,2,1.056602,46,3,0
Layout Aware [Migration],Zephyr,Complete,19,3,1.256801,45,3,0
Layout Aware [Migration],Zephyr,Complete,20,0,1.23595,50,3,0
Layout Aware [Migration],Zephyr,Complete,20,1,1.222889,49,3,0
Layout Aware [Migration],Zephyr,Complete,20,2,1.091164,49,3,0
Layout Aware [Migration],Zephyr,Complete,20,3,1.432091,48,3,0
Layout Aware [Migration],Zephyr,Complete,21,0,1.727594,52,3,0
Layout Aware [Migration],Zephyr,Complete,21,1,1.69821,53,3,0
Layout Aware [Migration],Zephyr,Complete,21,2,1.201263,53,3,0
Layout Aware [Migration],Zephyr,Complete,21,3,1.313617,53,3,0
Layout Aware [Migration],Zephyr,Complete,22,0,1.755106,56,3,0
Layout Aware [Migration],Zephyr,Complete,22,1,1.271771,56,3,0
Layout Aware [Migration],Zephyr,Complete,22,2,1.689588,56,3,0
Layout Aware [Migration],Zephyr,Complete,22,3,2.156842,56,3,0
Layout Aware [Migration],Zephyr,Complete,23,0,1.847693,61,3,0
Layout Aware [Migration],Zephyr,Complete,23,1,2.720091,60,3,0
Layout Aware [Migration],Zephyr,Complete,23,2,1.75811,59,3,0
Layout Aware [Migration],Zephyr,Complete,23,3,2.274126,59,3,0
Layout Aware [Migration],Zephyr,Complete,24,0,1.69472,65,3,0
Layout Aware [Migration],Zephyr,Complete,24,1,2.939495,62,3,0
Layout Aware [Migration],Zephyr,Complete,24,2,1.708008,62,3,0
Layout Aware [Migration],Zephyr,Complete,24,3,1.788203,65,3,0
Layout Aware [Migration],Zephyr,Complete,25,0,2.252049,66,3,0
Layout Aware [Migration],Zephyr,Complete,25,1,1.810088,67,3,0
Layout Aware [Migration],Zephyr,Complete,25,2,2.740983,66,3,0
Layout Aware [Migration],Zephyr,Complete,25,3,2.000067,66,3,0
Layout Aware [Migration],Zephyr,Complete,26,0,3.617031,70,3,0
Layout Aware [Migration],Zephyr,Complete,26,1,2.503959,72,3,0
Layout Aware [Migration],Zephyr,Complete,26,2,2.126534,72,4,0
Layout Aware [Migration],Zephyr,Complete,26,3,2.303993,70,3,0
Layout Aware [Migration],Zephyr,Complete,27,0,2.122562,77,4,0
Layout Aware [Migration],Zephyr,Complete,27,1,2.295737,81,4,0
Layout Aware [Migration],Zephyr,Complete,27,2,4.643926,80,4,0
Layout Aware [Migration],Zephyr,Complete,27,3,2.942789,76,3,0
Layout Aware [Migration],Zephyr,Complete,28,0,3.788805,86,4,0
Layout Aware [Migration],Zephyr,Complete,28,1,3.337138,82,4,0
Layout Aware [Migration],Zephyr,Complete,28,2,4.868619,84,4,0
Layout Aware [Migration],Zephyr,Complete,28,3,2.432078,84,4,0
Layout Aware [Migration],Zephyr,Complete,29,0,4.005977,92,4,0
Layout Aware [Migration],Zephyr,Complete,29,1,4.275666,89,4,0
Layout Aware [Migration],Zephyr,Complete,29,2,3.350991,89,4,0
Layout Aware [Migration],Zephyr,Complete,29,3,3.225431,89,4,0
Layout Aware [Migration],Zephyr,Complete,30,0,4.864356,98,4,0
Layout Aware [Migration],Zephyr,Complete,30,1,3.957779,97,4,0
Layout Aware [Migration],Zephyr,Complete,30,2,4.817729,95,4,0
Layout Aware [Migration],Zephyr,Complete,30,3,4.443464,96,4,0
Layout Aware [Migration],Zephyr,Complete,31,0,7.188228,98,4,0
